ERROR: logging before google.Init: I0817 19:32:38.454017       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: W0817 19:32:38.819792     104 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 19:32:38.819825     104 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 19:32:38.819895     104 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 19:32:38.819922     104 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 19:32:38.820009       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: I0817 19:32:38.820407       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 19:32:38.820443       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 19:32:38.820450       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: I0817 19:32:38.820858       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 19:32:38.820876       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 19:32:38.820890       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 19:32:38.820903       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: I0817 19:32:38.821011     135 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 20:16:43.54320681 +0800 CST expired=false
ERROR: logging before google.Init: I0817 19:32:38.977581       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 19:32:38.977618       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 19:32:38.977633       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 19:32:38.977639       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x3c0c7c49860) is same as b.cliAuth (0x3c0c7c49860)
ERROR: logging before google.Init: W0817 19:32:38.977889     145 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 19:32:38.977914     145 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 19:32:38.977993     145 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 19:32:38.978001     152 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 19:32:39.867285      40 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 19:32:41.006413     141 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7243ac849442adbf
ERROR: logging before google.Init: I0817 19:32:41.805778     141 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xc06bd82da9c076f2
ERROR: logging before google.Init: I0817 19:32:41.816739       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:32:41.816790       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:32:41.816876     117 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 19:32:42.379170       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 19:32:42.379299     118 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:32:42.643034     118 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:32:42.643188     232 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:32:43.894553     208 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc61381a102cf97e8
ERROR: logging before google.Init: I0817 19:32:45.393479     208 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7c9eec909331985
ERROR: logging before google.Init: I0817 19:32:45.640634     208 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:32:45.640673     208 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:32:45.640747     245 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:32:45.640763     245 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:32:45.640831     117 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 19:32:45.679776       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:32:45.712557       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 19:32:45.713899       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 19:32:45.713937       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 19:32:45.714824       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 19:32:45.714866       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 19:32:45.714880       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:32:45.718148       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:32:45.718269       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 19:32:45.718283       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 19:32:46.072959     264 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 19:32:46.224828     118 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:32:46.459370     118 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:32:46.459533     118 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:32:46.459695     550 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:32:46.461138     550 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:32:46.500424     253 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:32:46.500464     253 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:32:46.501338     117 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 19:32:46.600759     118 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:32:46.600934     557 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:32:46.602607     557 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:32:47.056865     118 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:32:47.140710     118 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:32:47.145077     559 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:32:47.147343     559 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:32:47.407358     252 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x71c15086b6aeff41
ERROR: logging before google.Init: I0817 19:32:51.638954     540 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x8a6a091ef30c7039 ResponseID: X_GCasncFLTD0-kPiPae8Q4
ERROR: logging before google.Init: I0817 19:32:57.123181     599 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xba4ddde41ffbdb56 ResponseID: ZvGCapvxN7mL0-kPgLGQ-AU
ERROR: logging before google.Init: I0817 19:33:03.806696     651 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc6d6541a8b5bf7dc ResponseID: a_GCas6MIeKD0-kPncbeoQI
ERROR: logging before google.Init: I0817 19:33:10.483388     669 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x907128e11cb9021e ResponseID: cvGCapPNAtme2roPsuHVqQc
ERROR: logging before google.Init: I0817 19:33:17.737692     724 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xd0b95c899e2126a7 ResponseID: e_GCavrCGZD22roP9tW9mQc
ERROR: logging before google.Init: I0817 19:33:19.476611       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 19:33:19.477044       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 19:33:19.477179     264 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 19:33:19.477202     264 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
ERROR: logging before google.Init: I0817 19:33:19.477722     775 server.go:2637] Language server shutting down
ERROR: logging before google.Init: I0817 19:33:19.477738     775 server.go:2642] Waiting for migrations to complete to prevent partial migration state...
