ERROR: logging before google.Init: I0817 12:22:28.913702       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: W0817 12:22:29.200230      12 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.200256      12 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.200478      49 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.200519      49 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.200588      49 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.200627      49 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.203466      12 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
ERROR: logging before google.Init: W0817 12:22:29.203833      12 defaults.go:759] failed to get cs path: cs path /usr/bin/cs invalid
ERROR: logging before google.Init: I0817 12:22:29.203864      12 manager.go:98] Creating trajectory store manager with proto store and SQLite store
ERROR: logging before google.Init: I0817 12:22:29.204400      84 manager.go:75] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
ERROR: logging before google.Init: I0817 12:22:29.204445      84 manager.go:78] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
ERROR: logging before google.Init: I0817 12:22:29.204473      84 manager.go:87] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 12:22:29.204483      84 manager.go:78] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
ERROR: logging before google.Init: I0817 12:22:29.204491      84 manager.go:87] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 12:22:29.212628      12 server.go:2773] Auth succeeded, refreshing features and managers
ERROR: logging before google.Init: E0817 12:22:29.212797      12 errorreport.go:223] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 12:22:29.212914      12 server.go:2779] State refresh took 0ms
ERROR: logging before google.Init: I0817 12:22:29.212947      12 server.go:2793] [RemoteControl] Subscription callback triggered.
ERROR: logging before google.Init: I0817 12:22:29.212957      12 server.go:2795] [RemoteControl] RemoteControlEnabled value: false
ERROR: logging before google.Init: I0817 12:22:29.212964      12 server.go:3054] [RemoteControl] Resolved proxyServerURL: ""
ERROR: logging before google.Init: I0817 12:22:29.212978      12 profiler.go:154] Continuous pprof profiling is disabled.
ERROR: logging before google.Init: I0817 12:22:29.213287      12 server.go:2307] initialized server successfully in 299.274553ms
ERROR: logging before google.Init: W0817 12:22:29.213582      89 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.213630      89 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.213733      89 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.213763      89 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 12:22:29.213979       1 auto_updater.go:252] Last check was less than 15 minutes ago, skipping update (fast path)
ERROR: logging before google.Init: I0817 12:22:29.214022       1 common.go:170] Launching CLI mode
ERROR: logging before google.Init: E0817 12:22:29.214038       1 launchsteps.go:77] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
ERROR: logging before google.Init: I0817 12:22:29.215381       1 common.go:208] CLI app data directory: /home/ubuntu/.gemini/antigravity-cli
ERROR: logging before google.Init: I0817 12:22:29.215419       1 server.go:270] Creating CLI server backend: product=antigravity workspaceDirs=[/home/ubuntu/portsentry-ui /home/ubuntu/portsentry-ui] appDataDir=/home/ubuntu/.gemini/antigravity-cli cascadeManager=true codeAssist=true
ERROR: logging before google.Init: I0817 12:22:29.215513       1 composite_token_storage.go:123] Using file-based token storage because SSH session detected
ERROR: logging before google.Init: I0817 12:22:29.215547       1 auth_provider.go:734] [AuthProvider] SetEnableBusinessLogin called with enable: true
ERROR: logging before google.Init: I0817 12:22:29.265652       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 12:22:29.266634       1 common.go:307] project: resuming conversation belonging to project ID: default-cli-project
ERROR: logging before google.Init: I0817 12:22:29.266846       1 common.go:320] project: synced active project to "CLI Project" (id=default-cli-project) from resumed conversation
ERROR: logging before google.Init: I0817 12:22:29.266862       1 server.go:1802] Backend project ID updated dynamically to: default-cli-project
ERROR: logging before google.Init: I0817 12:22:29.266879       1 analytics.go:138] CLI startup completed (took 354.562253ms)
ERROR: logging before google.Init: I0817 12:22:29.266899       1 printmode.go:160] Print mode: starting (promptLength=1741, model="gemini-3.7-flash-high", conversationID="459f153c-af03-4539-bcae-c85f20380b4f")
ERROR: logging before google.Init: I0817 12:22:29.266914       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: I0817 12:22:29.267300       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 12:22:29.267329       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 12:22:29.267335       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: W0817 12:22:29.267402      93 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.267449      93 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.267566      93 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.267593      93 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 12:22:29.267643       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 12:22:29.267658       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 12:22:29.267672       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 12:22:29.267687       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: W0817 12:22:29.267709      93 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.267749      93 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 12:22:29.267790     122 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 13:16:43.53216366 +0800 CST expired=false
ERROR: logging before google.Init: W0817 12:22:29.267831      93 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.267853      93 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.268155     132 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.268194     132 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 12:22:29.268260     132 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 12:22:29.268284     132 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 12:22:29.441527       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 12:22:29.441576       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 12:22:29.441583       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 12:22:29.441587       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x265102898870) is same as b.cliAuth (0x265102898870)
ERROR: logging before google.Init: W0817 12:22:29.441788     157 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 12:22:29.441818     157 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 12:22:29.441888     157 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 12:22:29.441904     162 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 12:22:29.441932     162 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 12:22:29.441962     162 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 12:22:30.370825      57 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 12:22:30.968268       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xfabe77f2cda5313f
ERROR: logging before google.Init: I0817 12:22:31.626977       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x27eda8a31724e0e
ERROR: logging before google.Init: I0817 12:22:31.638264       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 12:22:31.638303       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 12:22:31.638415     104 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 12:22:32.212232       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 12:22:32.212339     105 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 12:22:32.566904     105 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 12:22:32.567028     227 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 12:22:33.686778     220 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xad50b398c6a29aac
ERROR: logging before google.Init: I0817 12:22:34.993446     220 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x93c971b703fecdf9
ERROR: logging before google.Init: I0817 12:22:35.198048     220 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 12:22:35.198088     220 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 12:22:35.198177     239 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 12:22:35.198187     239 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 12:22:35.198258     104 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 12:22:35.212954       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 12:22:35.239943       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 12:22:35.240837       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 12:22:35.240868       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 12:22:35.241408       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 12:22:35.241443       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 12:22:35.241455       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 12:22:35.243226       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 12:22:35.243311       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 12:22:35.243321       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 12:22:35.551852     250 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 12:22:35.795597     105 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 12:22:35.964700     105 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 12:22:35.964885     564 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 12:22:35.966342     564 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 12:22:36.063769     268 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 12:22:36.063820     268 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 12:22:36.123936     104 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 12:22:36.623002     105 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 12:22:36.784732     105 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 12:22:36.785015     567 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 12:22:36.786481     567 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 12:22:37.382395     267 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xa4982613509a7071
ERROR: logging before google.Init: I0817 12:22:40.425664     536 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4055e67ca4b0f47a ResponseID: jIyCasfcJu-d0-kP07WpMA
ERROR: logging before google.Init: I0817 12:22:48.125351     588 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9648e7f30a7795e0 ResponseID: loyCaoyZH5Lv2roPsKeI8Q0
ERROR: logging before google.Init: I0817 12:22:49.796561     617 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x71c2bb0a4aa95485 ResponseID: mIyCapDfM67W2roP2sWo6AE
ERROR: logging before google.Init: E0817 12:22:49.924417     303 discovery.go:491] Failed to get parent directories for rules: starting directory is not a subdirectory of base directory
ERROR: logging before google.Init: E0817 12:22:49.924496     303 discovery.go:563] Failed to visit parent customization files for [GEMINI.md AGENTS.md] from /home/ubuntu/.gemini/antigravity-cli/brain/459f153c-af03-4539-bcae-c85f20380b4f/.system_generated/tasks: starting directory is not a subdirectory of base directory
ERROR: logging before google.Init: I0817 12:22:52.508631     653 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xec7221aa723dc038 ResponseID: moyCavaXCbGo2roPo_jB-Aw
ERROR: logging before google.Init: I0817 12:22:55.410301       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 12:22:55.410688       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 12:22:55.411016     250 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 12:22:55.411031     250 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
ERROR: logging before google.Init: I0817 12:22:55.411364     747 server.go:2637] Language server shutting down
ERROR: logging before google.Init: I0817 12:22:55.411382     747 server.go:2642] Waiting for migrations to complete to prevent partial migration state...
ERROR: logging before google.Init: E0817 12:22:55.411602     766 telemetry.go:80] error recording trajectory segment analytics: Post "https://daily-cloudcode-pa.googleapis.com/v1internal:recordTrajectoryAnalytics": context canceled
