ERROR: logging before google.Init: I0817 18:46:51.110889       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: I0817 18:46:51.380312       6 server.go:2779] State refresh took 2ms
ERROR: logging before google.Init: I0817 18:46:51.380346       6 server.go:2793] [RemoteControl] Subscription callback triggered.
ERROR: logging before google.Init: I0817 18:46:51.380351       6 server.go:2795] [RemoteControl] RemoteControlEnabled value: false
ERROR: logging before google.Init: I0817 18:46:51.380357       6 server.go:3054] [RemoteControl] Resolved proxyServerURL: ""
ERROR: logging before google.Init: I0817 18:46:51.380369       6 profiler.go:154] Continuous pprof profiling is disabled.
ERROR: logging before google.Init: I0817 18:46:51.380752       6 server.go:2307] initialized server successfully in 269.549432ms
ERROR: logging before google.Init: W0817 18:46:51.383377      80 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.383437      80 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:46:51.383552      80 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.383577      80 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:46:51.384593      84 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.384648      84 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:46:51.384776      84 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.384798      84 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:46:51.384957      90 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.384984      90 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:46:51.385046      90 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.385065      90 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:46:51.386046       1 auto_updater.go:252] Last check was less than 15 minutes ago, skipping update (fast path)
ERROR: logging before google.Init: I0817 18:46:51.386151       1 common.go:170] Launching CLI mode
ERROR: logging before google.Init: E0817 18:46:51.386175       1 launchsteps.go:77] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
ERROR: logging before google.Init: I0817 18:46:51.387667       1 common.go:208] CLI app data directory: /home/ubuntu/.gemini/antigravity-cli
ERROR: logging before google.Init: I0817 18:46:51.387701       1 server.go:270] Creating CLI server backend: product=antigravity workspaceDirs=[/home/ubuntu/portsentry-ui /home/ubuntu/portsentry-ui] appDataDir=/home/ubuntu/.gemini/antigravity-cli cascadeManager=true codeAssist=true
ERROR: logging before google.Init: I0817 18:46:51.387781       1 composite_token_storage.go:123] Using file-based token storage because SSH session detected
ERROR: logging before google.Init: I0817 18:46:51.387809       1 auth_provider.go:734] [AuthProvider] SetEnableBusinessLogin called with enable: true
ERROR: logging before google.Init: I0817 18:46:51.440290       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 18:46:51.442184       1 common.go:307] project: resuming conversation belonging to project ID: default-cli-project
ERROR: logging before google.Init: I0817 18:46:51.442464       1 common.go:320] project: synced active project to "CLI Project" (id=default-cli-project) from resumed conversation
ERROR: logging before google.Init: I0817 18:46:51.442487       1 server.go:1802] Backend project ID updated dynamically to: default-cli-project
ERROR: logging before google.Init: I0817 18:46:51.442507       1 analytics.go:138] CLI startup completed (took 332.92976ms)
ERROR: logging before google.Init: I0817 18:46:51.442532       1 printmode.go:160] Print mode: starting (promptLength=2841, model="gemini-3.7-flash-high", conversationID="459f153c-af03-4539-bcae-c85f20380b4f")
ERROR: logging before google.Init: I0817 18:46:51.442549       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: W0817 18:46:51.442863      61 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:46:51.442915       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: E0817 18:46:51.442924      61 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:46:51.442940       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 18:46:51.442950       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: W0817 18:46:51.443056      61 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.443087      61 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:46:51.443270      61 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:46:51.443301      61 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:46:51.443351       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 18:46:51.443368       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: W0817 18:46:51.443386      61 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:46:51.443384       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 18:46:51.443415       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: E0817 18:46:51.443425      61 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:46:51.443528     137 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 19:16:43.545896781 +0800 CST expired=false
ERROR: logging before google.Init: I0817 18:46:51.608116       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 18:46:51.608163       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 18:46:51.608179       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 18:46:51.608186       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x135359a8c1e0) is same as b.cliAuth (0x135359a8c1e0)
ERROR: logging before google.Init: W0817 18:46:51.608303     157 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 18:46:51.608328     157 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 18:46:51.608387     157 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 18:46:51.608421     164 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 18:46:51.608451     164 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 18:46:51.608482     164 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: I0817 18:46:52.748261     153 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3da80608dc167bc
ERROR: logging before google.Init: E0817 18:46:53.080876      32 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 18:46:53.295228     153 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xdd77c5f85528e379
ERROR: logging before google.Init: I0817 18:46:53.306490       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:46:53.306531       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:46:53.306646     119 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:46:53.866569       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 18:46:53.866669     120 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:46:54.181754     120 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:46:54.181889     221 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:46:54.914769     228 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xbb3b675bc5d4a986
ERROR: logging before google.Init: I0817 18:46:56.294413     228 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x178aedd3e7ad13c3
ERROR: logging before google.Init: I0817 18:46:56.571572     228 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:46:56.571624     228 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:46:56.571764     119 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:46:56.571841     238 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:46:56.571850     238 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:46:56.617534       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:46:56.659979       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 18:46:56.662751       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 18:46:56.662785       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 18:46:56.663460       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 18:46:56.663496       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 18:46:56.663509       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:46:56.668535       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:46:56.668633       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 18:46:56.668644       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 18:46:56.984242     259 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 18:46:57.064474     119 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:46:57.181735     120 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:46:57.427249     526 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:46:57.441591     526 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:46:57.548475     119 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:46:57.557237     120 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:46:57.557380     120 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:46:57.557505     541 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:46:57.559070     541 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:46:57.710118     120 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:46:57.733401     542 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:46:57.735984     542 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:46:57.999316     120 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:46:58.121395     120 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:46:58.121606     554 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:46:58.125149     554 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:46:58.274898     525 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x8be39c795b17e932
ERROR: logging before google.Init: I0817 18:47:08.976299     553 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x745ad008e9d85e83 ResponseID: ouaCaseDC8jR0-kPnKjr-A8
ERROR: logging before google.Init: I0817 18:47:15.134831     610 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xe8e487c1bb31af6c ResponseID: seaCavWKGcrIrfcPwZTSUA
ERROR: logging before google.Init: I0817 18:47:21.485963     624 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x3506e700ae24618c ResponseID: teaCatPaF4u50-kPkoOTUQ
ERROR: logging before google.Init: I0817 18:47:25.868000     674 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x91d59fceb0aebd0f ResponseID: u-aCasDkNoSD2roP09Gw-AE
ERROR: logging before google.Init: I0817 18:47:30.441268     724 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1792ac3dbb559036 ResponseID: wOaCasibDIWq0-kPyMW0WA
ERROR: logging before google.Init: I0817 18:47:35.018205     748 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x66f1fcbfbe829f79 ResponseID: xeaCatYZqL7T6Q_n55Fp
ERROR: logging before google.Init: I0817 18:47:41.053483     790 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xf7f34365b4fb80c9 ResponseID: yeaCaouEO7mL0-kPgLGQ-AU
ERROR: logging before google.Init: I0817 18:47:48.531113     814 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xde80bc34e725f80d ResponseID: 0OaCapDcBsKv2roPmKiyoQU
ERROR: logging before google.Init: I0817 18:47:57.993015     860 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5361884aee1101e ResponseID: 2eaCasfFFOHo2roP3cu_iAQ
ERROR: logging before google.Init: I0817 18:48:02.362296     912 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x90dd0a0742d107b9 ResponseID: 4OaCasyVLu6E0-kP2-jUgQg
ERROR: logging before google.Init: I0817 18:48:03.973488       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 18:48:03.973953       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 18:48:03.974070     259 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 18:48:03.974085     259 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
