ERROR: logging before google.Init: I0817 20:10:08.076834       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: W0817 20:10:08.297517      39 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.297558      39 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.297639      39 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.297662      39 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.297963      41 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.297998      41 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.298063      41 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.298104      41 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.298384      43 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.298417      43 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.298486      43 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.298522      43 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.298806      40 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.298840      40 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.298904      40 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.298924      40 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.299266      47 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.299306      47 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.299374      47 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.299402      47 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.299672      49 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.299708      49 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.299776      49 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.299801      49 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.300205      24 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
ERROR: logging before google.Init: W0817 20:10:08.301221      24 defaults.go:759] failed to get cs path: cs path /usr/bin/cs invalid
ERROR: logging before google.Init: I0817 20:10:08.301247      24 manager.go:98] Creating trajectory store manager with proto store and SQLite store
ERROR: logging before google.Init: I0817 20:10:08.304466      77 manager.go:75] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
ERROR: logging before google.Init: I0817 20:10:08.304531      77 manager.go:78] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
ERROR: logging before google.Init: I0817 20:10:08.304557      77 manager.go:87] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 20:10:08.304567      77 manager.go:78] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
ERROR: logging before google.Init: I0817 20:10:08.304575      77 manager.go:87] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 20:10:08.312072      24 server.go:2773] Auth succeeded, refreshing features and managers
ERROR: logging before google.Init: E0817 20:10:08.312235      24 errorreport.go:223] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:10:08.312330      24 server.go:2779] State refresh took 0ms
ERROR: logging before google.Init: I0817 20:10:08.312364      24 server.go:2793] [RemoteControl] Subscription callback triggered.
ERROR: logging before google.Init: I0817 20:10:08.312370      24 server.go:2795] [RemoteControl] RemoteControlEnabled value: false
ERROR: logging before google.Init: I0817 20:10:08.312374      24 server.go:3054] [RemoteControl] Resolved proxyServerURL: ""
ERROR: logging before google.Init: I0817 20:10:08.312384      24 profiler.go:154] Continuous pprof profiling is disabled.
ERROR: logging before google.Init: I0817 20:10:08.312746      24 server.go:2307] initialized server successfully in 235.367988ms
ERROR: logging before google.Init: W0817 20:10:08.313035      98 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.313086      98 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.313209      98 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.313228      98 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:10:08.314077       1 auto_updater.go:252] Last check was less than 15 minutes ago, skipping update (fast path)
ERROR: logging before google.Init: I0817 20:10:08.314149       1 common.go:170] Launching CLI mode
ERROR: logging before google.Init: E0817 20:10:08.314189       1 launchsteps.go:77] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
ERROR: logging before google.Init: I0817 20:10:08.316491       1 common.go:208] CLI app data directory: /home/ubuntu/.gemini/antigravity-cli
ERROR: logging before google.Init: I0817 20:10:08.316529       1 server.go:270] Creating CLI server backend: product=antigravity workspaceDirs=[/home/ubuntu/portsentry-ui /home/ubuntu/portsentry-ui] appDataDir=/home/ubuntu/.gemini/antigravity-cli cascadeManager=true codeAssist=true
ERROR: logging before google.Init: I0817 20:10:08.316622       1 composite_token_storage.go:123] Using file-based token storage because SSH session detected
ERROR: logging before google.Init: I0817 20:10:08.316647       1 auth_provider.go:734] [AuthProvider] SetEnableBusinessLogin called with enable: true
ERROR: logging before google.Init: I0817 20:10:08.383590       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 20:10:08.385162       1 common.go:307] project: resuming conversation belonging to project ID: default-cli-project
ERROR: logging before google.Init: I0817 20:10:08.385447       1 common.go:320] project: synced active project to "CLI Project" (id=default-cli-project) from resumed conversation
ERROR: logging before google.Init: I0817 20:10:08.385468       1 server.go:1802] Backend project ID updated dynamically to: default-cli-project
ERROR: logging before google.Init: I0817 20:10:08.385496       1 analytics.go:138] CLI startup completed (took 312.530521ms)
ERROR: logging before google.Init: I0817 20:10:08.385520       1 printmode.go:160] Print mode: starting (promptLength=1846, model="gemini-3.7-flash-high", conversationID="459f153c-af03-4539-bcae-c85f20380b4f")
ERROR: logging before google.Init: I0817 20:10:08.385537       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: I0817 20:10:08.385894       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 20:10:08.385924       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 20:10:08.385931       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: W0817 20:10:08.386047     115 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.386119     115 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:10:08.386268     115 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.386302     115 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:10:08.386317       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 20:10:08.386344       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 20:10:08.386362       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 20:10:08.386377       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: W0817 20:10:08.386455     115 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.386488     115 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:10:08.386499     143 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 20:16:43.54320681 +0800 CST expired=false
ERROR: logging before google.Init: W0817 20:10:08.386582     115 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:10:08.386607     115 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:10:08.545041       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 20:10:08.545083       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 20:10:08.545106       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 20:10:08.545112       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x3b8768eaa000) is same as b.cliAuth (0x3b8768eaa000)
ERROR: logging before google.Init: W0817 20:10:08.545275     158 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 20:10:08.545316     158 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 20:10:08.545376     158 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 20:10:08.545397     171 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 20:10:08.545414     171 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 20:10:08.545448     171 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 20:10:08.915417      63 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 20:10:10.052265       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5b44281cf104a228
ERROR: logging before google.Init: I0817 20:10:10.555493       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5b712985d60ad26d
ERROR: logging before google.Init: I0817 20:10:10.566122       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:10:10.566300       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:10:10.566513     125 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 20:10:11.147958       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 20:10:11.148152     126 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:10:11.432522     126 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:10:11.432659     244 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:10:12.630082     227 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x65b6518d3b304002
ERROR: logging before google.Init: I0817 20:10:14.153089     227 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc438f82cc2848772
ERROR: logging before google.Init: I0817 20:10:14.391506     227 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:10:14.391549     227 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:10:14.391613     251 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:10:14.391634     251 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:10:14.391695     125 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 20:10:14.398537       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:10:14.454268       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 20:10:14.455826       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 20:10:14.455859       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 20:10:14.456351       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 20:10:14.456378       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 20:10:14.456386       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:10:14.458188       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:10:14.458262       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 20:10:14.458275       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 20:10:14.802942     269 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 20:10:14.948748     126 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:10:15.142298     126 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:10:15.142459     126 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:10:15.142609     561 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:10:15.144257     561 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:10:15.253815     538 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:10:15.253856     538 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:10:15.254068     125 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 20:10:15.344059     126 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:10:15.344271     509 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:10:15.345956     509 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:10:15.770618     126 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:10:15.851514     126 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:10:15.851726     510 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:10:15.853270     510 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:10:16.445732     537 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xfaa09ce7626211b6
ERROR: logging before google.Init: I0817 20:10:22.238689     564 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9979e9cdafdac2ac ResponseID: J_qCaqHaLYSD2roPztGw-AE
ERROR: logging before google.Init: I0817 20:10:25.077462       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 20:10:25.077893       1 conversation_manager.go:633] Stopping conversation stream
