ERROR: logging before google.Init: I0817 12:27:17.426274       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: I0817 12:28:06.941908    1166 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x2c7cc81c15506292 ResponseID: 1I2CaoHfEbDH2roP79nEqAE
ERROR: logging before google.Init: I0817 12:28:09.802388    1224 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x123e25e71378ebfd ResponseID: 142CaqCmMPLJ2roPyIbA2AE
ERROR: logging before google.Init: E0817 12:28:09.927930    1259 grep_handler.go:582] app root path missing
ERROR: logging before google.Init: I0817 12:28:11.327461    1276 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x73b3fd2d2a1e4c9b ResponseID: 2o2CapfpE-eX0-kP-Ivo0A8
ERROR: logging before google.Init: E0817 12:28:11.387205    1280 grep_handler.go:582] app root path missing
ERROR: logging before google.Init: I0817 12:28:12.624198    1304 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x8475e0e53dab39b6 ResponseID: 242CaqnMKIeY0-kPkMnJqQE
ERROR: logging before google.Init: I0817 12:28:15.524173    1365 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x7c4b4367682e3ae0 ResponseID: 3Y2Caqy8CYej2roP0rycgA0
ERROR: logging before google.Init: I0817 12:28:19.723392    1444 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa1c5ac5dce9b73b7 ResponseID: 4Y2Cau7QFKL-2roP9dLDsQ0
ERROR: logging before google.Init: I0817 12:28:22.689977    1470 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x2142e6603ae6f613 ResponseID: 5Y2CapWQFKfKrfcPqJ-ZuQ8
ERROR: logging before google.Init: I0817 12:28:24.940849    1537 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x481620da685a1d56 ResponseID: 5o2Cau6lPKLo2roPgYfAyQQ
ERROR: logging before google.Init: I0817 12:28:28.161981    1568 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xec78b4d4423f5594 ResponseID: 642CavDEDMPI0-kPkY_xwA8
ERROR: logging before google.Init: I0817 12:28:31.659004    1684 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x98b44cc9dea75bd2 ResponseID: 7I2Cat7yJYeY0-kPysjJqQE
ERROR: logging before google.Init: I0817 12:28:33.350583    1746 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9a391326f2ed2888 ResponseID: 8I2Cau6gAdTy2roP0dmp4Qw
ERROR: logging before google.Init: I0817 12:28:39.543551    1802 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x473c3e2174859771 ResponseID: 8Y2CaoWcPJbJ2roP_9z7uAI
ERROR: logging before google.Init: I0817 12:28:41.326724    1823 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xabbfd10c0ebe3529 ResponseID: -I2CatLOBIeY0-kPkMnJqQE
ERROR: logging before google.Init: I0817 12:28:46.908886    1915 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x92a382d47a7c71df ResponseID: -42CavudGb3LrfcP3PCGkA4
ERROR: logging before google.Init: I0817 12:28:56.497589    1937 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xbfc5aac44f8bb37c ResponseID: B46Cav72HLrD0-kP09HuqQ8
ERROR: logging before google.Init: I0817 12:28:58.417050    1990 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xf0fda199dbf6b2f1 ResponseID: CY6CasrmDJbJ2roP_9z7uAI
ERROR: logging before google.Init: E0817 12:28:58.632601     310 discovery.go:491] Failed to get parent directories for rules: starting directory is not a subdirectory of base directory
ERROR: logging before google.Init: E0817 12:28:58.632654     310 discovery.go:563] Failed to visit parent customization files for [GEMINI.md AGENTS.md] from /home/ubuntu/.gemini/antigravity-cli/brain/459f153c-af03-4539-bcae-c85f20380b4f/.system_generated/tasks: starting directory is not a subdirectory of base directory
ERROR: logging before google.Init: I0817 12:29:00.816274    2066 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x879ac81c89fe0457 ResponseID: Co6CavKqONTy2roP0dmp4Qw
ERROR: logging before google.Init: I0817 12:29:03.814419    2130 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa9a0ae63bd88dd6c ResponseID: DY6Caqj_EcSg0-kPlJ3awQw
ERROR: logging before google.Init: I0817 12:29:06.209528    2144 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc540fdb9c289dba7 ResponseID: EI6CavuLDKj22roPg7PRsA0
