ERROR: logging before google.Init: I0817 18:20:46.720206       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: I0817 18:20:47.022185       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: W0817 18:20:47.022204      62 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:20:47.022232      62 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:20:47.022330      62 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:20:47.022355      62 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:20:47.022314     130 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 19:16:43.545896781 +0800 CST expired=false
ERROR: logging before google.Init: W0817 18:20:47.022494     101 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:20:47.022528     101 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:20:47.022597     101 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:20:47.022622     101 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:20:47.022775     102 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:20:47.022806     102 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 18:20:47.022871     102 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 18:20:47.022890     102 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 18:20:47.185348       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 18:20:47.185389       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 18:20:47.185397       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 18:20:47.185403       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x31007fae1e0) is same as b.cliAuth (0x31007fae1e0)
ERROR: logging before google.Init: W0817 18:20:47.185525     162 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 18:20:47.185554     162 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 18:20:47.185630     162 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 18:20:47.185686     148 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 18:20:47.185696     148 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 18:20:47.185727     148 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 18:20:48.218672      44 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 18:20:48.648574       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc36e345fd44e8ade
ERROR: logging before google.Init: I0817 18:20:49.149225       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x3df4fae130281fb7
ERROR: logging before google.Init: I0817 18:20:49.160814       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:20:49.160864       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:20:49.161070      96 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:20:49.690778       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 18:20:49.690874      97 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:20:50.010016      97 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:20:50.010166     233 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:20:51.552667     216 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x17fd4a9214b92c3a
ERROR: logging before google.Init: I0817 18:20:53.164986     216 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5fb66f1b1dd13d5f
ERROR: logging before google.Init: I0817 18:20:53.455951     216 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:20:53.455988     216 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:20:53.456057     244 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:20:53.456066     244 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:20:53.456151      96 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:20:53.491160       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:20:53.535449       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 18:20:53.537081       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 18:20:53.537655       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 18:20:53.538218       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 18:20:53.538243       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 18:20:53.538253       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:20:53.540061       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:20:53.540145       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 18:20:53.540158       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 18:20:53.880514     261 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 18:20:54.008577      97 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:20:54.277977      97 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:20:54.278248      97 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:20:54.278797     542 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:20:54.281200     542 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:20:54.296834     424 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 18:20:54.296884     424 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 18:20:54.297489      96 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 18:20:54.416325      97 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:20:54.416510     579 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:20:54.418116     579 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:20:54.857828      97 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 18:20:54.973727      97 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 18:20:54.973926     580 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 18:20:54.975381     580 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 18:20:55.419957     423 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6400fcb2eead4087
ERROR: logging before google.Init: I0817 18:20:57.075743     541 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4dca77af96c01a5f ResponseID: huCCaqGKKce52roPkIXiyQ8
ERROR: logging before google.Init: I0817 18:21:00.694870     609 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xac8f96281afec186 ResponseID: iuCCas2jG6Cj2roPqLm-qAg
ERROR: logging before google.Init: I0817 18:21:03.183700     644 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1466248b0e33fae5 ResponseID: jeCCatz8H8yf2roP2OvnqAk
ERROR: logging before google.Init: I0817 18:21:03.828138       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 18:21:03.828651       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 18:21:03.829024     261 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 18:21:03.829047     261 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
ERROR: logging before google.Init: I0817 18:21:03.829372     654 server.go:2637] Language server shutting down
ERROR: logging before google.Init: I0817 18:21:03.829394     654 server.go:2642] Waiting for migrations to complete to prevent partial migration state...
ERROR: logging before google.Init: E0817 18:21:03.829613     668 telemetry.go:80] error recording trajectory segment analytics: Post "https://daily-cloudcode-pa.googleapis.com/v1internal:recordTrajectoryAnalytics": context canceled
