ERROR: logging before google.Init: I0817 22:35:36.973070       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: I0817 22:35:37.319544       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 22:35:37.319571       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 22:35:37.319578       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: W0817 22:35:37.319909     107 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 22:35:37.319968     107 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 22:35:37.320115     107 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 22:35:37.320146     107 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 22:35:37.320276     107 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 22:35:37.320305     107 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 22:35:37.320391     107 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 22:35:37.320413     107 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 22:35:37.320729       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 22:35:37.320748       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 22:35:37.320764       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 22:35:37.320781       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: I0817 22:35:37.320910     129 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 23:16:43.542121392 +0800 CST expired=false
ERROR: logging before google.Init: I0817 22:35:37.493357       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 22:35:37.493396       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 22:35:37.493403       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 22:35:37.493408       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x34a533af21e0) is same as b.cliAuth (0x34a533af21e0)
ERROR: logging before google.Init: W0817 22:35:37.493515     144 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 22:35:37.493544     144 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 22:35:37.493600     144 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 22:35:37.493625     151 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 22:35:37.493649     151 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 22:35:37.493679     151 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 22:35:38.364788      59 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 22:35:38.906863     140 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xed217769af452c91
ERROR: logging before google.Init: I0817 22:35:39.577506     140 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xc1bad5075d6b26b8
ERROR: logging before google.Init: I0817 22:35:39.591153       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 22:35:39.591201       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 22:35:39.591321      91 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 22:35:40.161820       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 22:35:40.161937      92 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 22:35:40.369898      92 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 22:35:40.370041     225 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 22:35:41.753754     216 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x88a00d63f472b18b
ERROR: logging before google.Init: I0817 22:35:43.545184     216 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x8be7ef7dd60f5d60
ERROR: logging before google.Init: I0817 22:35:43.824067     216 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 22:35:43.824123     216 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 22:35:43.824210     258 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 22:35:43.824221     258 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 22:35:43.824287      91 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 22:35:43.862815       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 22:35:43.911461       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 22:35:43.915651       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 22:35:43.915679       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 22:35:43.916339       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 22:35:43.916371       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 22:35:43.916382       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 22:35:43.917939       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 22:35:43.918031       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 22:35:43.918040       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 22:35:44.306500     254 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 22:35:44.388594      92 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 22:35:44.482516      92 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 22:35:44.482731      92 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 22:35:44.484379     311 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 22:35:44.486504     311 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 22:35:44.649025      92 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 22:35:44.649335     554 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 22:35:44.651558     554 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 22:35:44.712362     308 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 22:35:44.712422     308 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 22:35:44.712768      91 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 22:35:45.303069      92 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 22:35:45.562193      92 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 22:35:45.562413     597 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 22:35:45.563895     597 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 22:35:46.670277     307 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xab543892765ed709
ERROR: logging before google.Init: I0817 22:35:50.369911     577 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x87a6d22a7befd134 ResponseID: QRyDapWYLbvLrfcPwNSM0Ag
ERROR: logging before google.Init: I0817 22:35:52.712249       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 22:35:52.712736       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 22:35:52.713115     254 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 22:35:52.713148     254 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
ERROR: logging before google.Init: I0817 22:35:52.713444     663 server.go:2637] Language server shutting down
ERROR: logging before google.Init: I0817 22:35:52.713460     663 server.go:2642] Waiting for migrations to complete to prevent partial migration state...
