ERROR: logging before google.Init: I0817 19:16:46.651074       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: E0817 19:16:46.919354       1 launchsteps.go:77] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
ERROR: logging before google.Init: I0817 19:16:46.924015       1 common.go:208] CLI app data directory: /home/ubuntu/.gemini/antigravity-cli
ERROR: logging before google.Init: I0817 19:16:46.924075       1 server.go:270] Creating CLI server backend: product=antigravity workspaceDirs=[/home/ubuntu/portsentry-ui /home/ubuntu/portsentry-ui] appDataDir=/home/ubuntu/.gemini/antigravity-cli cascadeManager=true codeAssist=true
ERROR: logging before google.Init: I0817 19:16:46.924214       1 composite_token_storage.go:123] Using file-based token storage because SSH session detected
ERROR: logging before google.Init: I0817 19:16:46.924248       1 auth_provider.go:734] [AuthProvider] SetEnableBusinessLogin called with enable: true
ERROR: logging before google.Init: I0817 19:16:46.995300       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 19:16:46.996848       1 common.go:307] project: resuming conversation belonging to project ID: default-cli-project
ERROR: logging before google.Init: I0817 19:16:46.997136       1 common.go:320] project: synced active project to "CLI Project" (id=default-cli-project) from resumed conversation
ERROR: logging before google.Init: I0817 19:16:46.997157       1 server.go:1802] Backend project ID updated dynamically to: default-cli-project
ERROR: logging before google.Init: I0817 19:16:46.997229       1 analytics.go:138] CLI startup completed (took 348.783717ms)
ERROR: logging before google.Init: I0817 19:16:46.997261       1 printmode.go:160] Print mode: starting (promptLength=1832, model="gemini-3.7-flash-high", conversationID="459f153c-af03-4539-bcae-c85f20380b4f")
ERROR: logging before google.Init: I0817 19:16:46.997281       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: W0817 19:16:46.997515     105 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 19:16:46.997570     105 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 19:16:46.997638       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 19:16:46.997662       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 19:16:46.997668       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: W0817 19:16:46.997697     105 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 19:16:46.997724     105 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 19:16:46.997849     105 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 19:16:46.997884     105 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 19:16:46.997968     105 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 19:16:46.997991     105 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 19:16:46.998038       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 19:16:46.998055       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 19:16:46.998072       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 19:16:46.998109       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: I0817 19:16:46.998217      94 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 20:16:43.54320681 +0800 CST expired=false
ERROR: logging before google.Init: I0817 19:16:47.164490       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 19:16:47.164601       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 19:16:47.164623       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 19:16:47.164629       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x10bc8485ee10) is same as b.cliAuth (0x10bc8485ee10)
ERROR: logging before google.Init: W0817 19:16:47.164957     164 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 19:16:47.164996     164 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 19:16:47.165059     164 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 19:16:47.165313     140 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 19:16:47.165332     140 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 19:16:47.165376     140 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 19:16:48.081700      58 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 19:16:48.692922       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xe23959e7a53ba5
ERROR: logging before google.Init: I0817 19:16:49.605989       1 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xa5c0e2307040df2f
ERROR: logging before google.Init: I0817 19:16:49.621945       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:16:49.622002       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:16:49.622103     115 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 19:16:51.554588       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 19:16:51.554707     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:16:51.966167     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:16:51.967613     253 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:16:53.306972     205 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xc43e03b9f67cd9ef
ERROR: logging before google.Init: I0817 19:16:54.833932     205 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x292ecfc5ae6a01e0
ERROR: logging before google.Init: I0817 19:16:55.113814     205 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:16:55.113847     205 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:16:55.113911     254 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:16:55.113922     254 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:16:55.114024     115 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 19:16:55.154760       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:16:55.186439       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 19:16:55.187226       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 19:16:55.187253       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 19:16:55.187843       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 19:16:55.187882       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 19:16:55.187894       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:16:55.189808       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:16:55.189892       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 19:16:55.189904       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 19:16:55.540413     241 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 19:16:55.691318     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:16:55.795183     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:16:55.795335     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:16:55.813911     551 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:16:55.815417     551 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:16:55.999814     267 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 19:16:55.999861     267 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 19:16:56.000355     115 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 19:16:56.212830     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:16:56.213080     556 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:16:56.214463     556 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:16:56.555339     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 19:16:57.137777     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 19:16:57.138151     566 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 19:16:57.155651     566 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 19:16:57.321650     266 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x112b422fbeeb8da8
ERROR: logging before google.Init: I0817 19:17:02.681355     539 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xced9ed0a2e012199 ResponseID: qO2Cat6xLczi2roPl7GucA
ERROR: logging before google.Init: I0817 19:17:05.586748       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 19:17:05.587239       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 19:17:05.587349     241 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 19:17:05.587369     241 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
ERROR: logging before google.Init: I0817 19:17:05.587988     656 server.go:2637] Language server shutting down
ERROR: logging before google.Init: I0817 19:17:05.588005     656 server.go:2642] Waiting for migrations to complete to prevent partial migration state...
ERROR: logging before google.Init: E0817 19:17:05.588203     651 telemetry.go:80] error recording trajectory segment analytics: Post "https://daily-cloudcode-pa.googleapis.com/v1internal:recordTrajectoryAnalytics": context canceled
