ERROR: logging before google.Init: I0817 20:50:15.103056       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: I0817 20:50:15.334040      80 manager.go:75] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
ERROR: logging before google.Init: I0817 20:50:15.334132      80 manager.go:78] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
ERROR: logging before google.Init: I0817 20:50:15.334175      80 manager.go:87] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 20:50:15.334189      80 manager.go:78] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
ERROR: logging before google.Init: I0817 20:50:15.334198      80 manager.go:87] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 20:50:15.344381      23 server.go:2773] Auth succeeded, refreshing features and managers
ERROR: logging before google.Init: E0817 20:50:15.344556      23 errorreport.go:223] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:50:15.344646      23 server.go:2779] State refresh took 0ms
ERROR: logging before google.Init: I0817 20:50:15.344680      23 server.go:2793] [RemoteControl] Subscription callback triggered.
ERROR: logging before google.Init: I0817 20:50:15.344686      23 server.go:2795] [RemoteControl] RemoteControlEnabled value: false
ERROR: logging before google.Init: I0817 20:50:15.344692      23 server.go:3054] [RemoteControl] Resolved proxyServerURL: ""
ERROR: logging before google.Init: I0817 20:50:15.344705      23 profiler.go:154] Continuous pprof profiling is disabled.
ERROR: logging before google.Init: I0817 20:50:15.345148      23 server.go:2307] initialized server successfully in 241.787171ms
ERROR: logging before google.Init: W0817 20:50:15.345619      85 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:50:15.345668      85 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:50:15.345813      85 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:50:15.345841      85 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:50:15.346586       1 auto_updater.go:252] Last check was less than 15 minutes ago, skipping update (fast path)
ERROR: logging before google.Init: I0817 20:50:15.346649       1 common.go:170] Launching CLI mode
ERROR: logging before google.Init: E0817 20:50:15.346678       1 launchsteps.go:77] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
ERROR: logging before google.Init: I0817 20:50:15.351899       1 common.go:208] CLI app data directory: /home/ubuntu/.gemini/antigravity-cli
ERROR: logging before google.Init: I0817 20:50:15.351955       1 server.go:270] Creating CLI server backend: product=antigravity workspaceDirs=[/home/ubuntu/portsentry-ui /home/ubuntu/portsentry-ui] appDataDir=/home/ubuntu/.gemini/antigravity-cli cascadeManager=true codeAssist=true
ERROR: logging before google.Init: I0817 20:50:15.352067       1 composite_token_storage.go:123] Using file-based token storage because SSH session detected
ERROR: logging before google.Init: I0817 20:50:15.352102       1 auth_provider.go:734] [AuthProvider] SetEnableBusinessLogin called with enable: true
ERROR: logging before google.Init: I0817 20:50:15.415069       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 20:50:15.416692       1 common.go:307] project: resuming conversation belonging to project ID: default-cli-project
ERROR: logging before google.Init: I0817 20:50:15.416930       1 common.go:320] project: synced active project to "CLI Project" (id=default-cli-project) from resumed conversation
ERROR: logging before google.Init: I0817 20:50:15.416950       1 server.go:1802] Backend project ID updated dynamically to: default-cli-project
ERROR: logging before google.Init: I0817 20:50:15.416975       1 analytics.go:138] CLI startup completed (took 315.222373ms)
ERROR: logging before google.Init: I0817 20:50:15.416996       1 printmode.go:160] Print mode: starting (promptLength=1714, model="gemini-3.7-flash-high", conversationID="459f153c-af03-4539-bcae-c85f20380b4f")
ERROR: logging before google.Init: I0817 20:50:15.417013       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: I0817 20:50:15.417396       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 20:50:15.417428       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: I0817 20:50:15.417435       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: W0817 20:50:15.417451      64 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:50:15.417502      64 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 20:50:15.417625      64 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:50:15.417653      64 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:50:15.417723       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 20:50:15.417739       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 20:50:15.417752       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: I0817 20:50:15.417768       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: W0817 20:50:15.417791      64 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:50:15.417823      64 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:50:15.417868     133 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 21:16:43.529549428 +0800 CST expired=false
ERROR: logging before google.Init: W0817 20:50:15.417902      64 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 20:50:15.417925      64 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 20:50:15.581325       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 20:50:15.581369       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 20:50:15.581376       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 20:50:15.581382       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0x16477b88c1e0) is same as b.cliAuth (0x16477b88c1e0)
ERROR: logging before google.Init: W0817 20:50:15.581587     164 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 20:50:15.581616     164 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 20:50:15.581675     164 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 20:50:15.581697     151 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 20:50:15.581725     151 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 20:50:15.581767     151 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: I0817 20:50:16.734639     147 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x3d5863af826db8c6
ERROR: logging before google.Init: E0817 20:50:17.094357      48 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 20:50:17.172960     147 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x71b7f2ae149c3d55
ERROR: logging before google.Init: I0817 20:50:17.184658       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:50:17.184700       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:50:17.184822     115 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 20:50:17.750738       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 20:50:17.750842     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:50:18.029490     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:50:18.029620     228 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:50:18.790303     207 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x289b3290c1cf928c
ERROR: logging before google.Init: I0817 20:50:20.258363     207 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x90dd3282b9945d77
ERROR: logging before google.Init: I0817 20:50:20.533971     207 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:50:20.534012     207 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:50:20.534107     247 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:50:20.534125     247 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:50:20.534218     115 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 20:50:20.551261       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:50:20.588388       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 20:50:20.590195       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 20:50:20.590225       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 20:50:20.590806       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 20:50:20.590844       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 20:50:20.590857       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:50:20.592694       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:50:20.592780       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 20:50:20.592792       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 20:50:21.000895     251 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 20:50:21.070221     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:50:21.302563     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:50:21.302712     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:50:21.321270     308 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:50:21.322908     308 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:50:21.381986     288 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 20:50:21.382028     288 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 20:50:21.382288     115 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 20:50:21.451811     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:50:21.452086     543 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:50:21.454869     543 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:50:21.972818     116 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 20:50:22.165080     116 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 20:50:22.165354     316 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 20:50:22.167318     316 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 20:50:22.246014     287 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x9889bfc3313b0a88
ERROR: logging before google.Init: I0817 20:50:24.761340     313 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xbffc423d93a2119a ResponseID: jQODatboMPnE0-kPrsjvuA8
ERROR: logging before google.Init: I0817 20:50:31.373029     596 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa62c9caa3ca9e470 ResponseID: lAODasWrAeCArfcP3ej1kQ8
ERROR: logging before google.Init: I0817 20:50:43.607583     635 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x60ef2c52623a6a12 ResponseID: ogODaorREMje2roPwpGmWA
ERROR: logging before google.Init: I0817 20:50:47.235120     666 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x559c82f693f7357a ResponseID: pAODat-7JpaA0-kPvpyCUQ
ERROR: logging before google.Init: I0817 20:50:51.813801     703 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xfceef8c204c2e89b ResponseID: qQODasnRLPTIrfcPtbqtiAM
ERROR: logging before google.Init: I0817 20:50:58.896588     741 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x273cab2a98844979 ResponseID: sAODasnCEfO90-kP6s7IkQg
ERROR: logging before google.Init: I0817 20:51:04.379021     763 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x90031a7e260f6288 ResponseID: tQODatzLLaCj2roPqLm-qAg
ERROR: logging before google.Init: I0817 20:51:08.852518     795 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x68159578db9bbc12 ResponseID: ugODao-qJ8XSrfcPprzy2Qg
ERROR: logging before google.Init: I0817 20:51:13.467454     847 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x7b208595a49377c7 ResponseID: vwODas2hF8e52roP9LGA4AU
ERROR: logging before google.Init: I0817 20:51:18.540973     883 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xda4a6ec99af8a485 ResponseID: wwODatT6KdqE0-kPsZT0kAI
ERROR: logging before google.Init: I0817 20:51:25.126051     897 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x522098ae8971a151 ResponseID: yQODaoCnGISD2roP09Gw-AE
ERROR: logging before google.Init: I0817 20:51:33.833692     953 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x8abdb090a3320e99 ResponseID: 1AODatSwDaCj2roPqLm-qAg
ERROR: logging before google.Init: I0817 20:51:38.064336     990 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9d44e83e9596553b ResponseID: 2AODasadCMje2roPwpGmWA
ERROR: logging before google.Init: I0817 20:51:41.337832    1065 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa6ce4fe31b37f00d ResponseID: 2gODarO9MP3c2roP-MzC0Ak
ERROR: logging before google.Init: I0817 20:51:43.771255    1127 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4d78cbc25740f7a6 ResponseID: 3gODao3zBcGR0-kP_MqCkQg
