ERROR: logging before google.Init: I0817 21:45:44.383459       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: E0817 21:45:44.604084      23 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 21:45:44.607268      23 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
ERROR: logging before google.Init: W0817 21:45:44.611227      23 defaults.go:759] failed to get cs path: cs path /usr/bin/cs invalid
ERROR: logging before google.Init: I0817 21:45:44.611561      23 manager.go:98] Creating trajectory store manager with proto store and SQLite store
ERROR: logging before google.Init: I0817 21:45:44.615987      71 manager.go:75] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
ERROR: logging before google.Init: I0817 21:45:44.616059      71 manager.go:78] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
ERROR: logging before google.Init: I0817 21:45:44.616080      71 manager.go:87] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 21:45:44.616108      71 manager.go:78] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
ERROR: logging before google.Init: I0817 21:45:44.616117      71 manager.go:87] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
ERROR: logging before google.Init: I0817 21:45:44.620630      23 server.go:2773] Auth succeeded, refreshing features and managers
ERROR: logging before google.Init: E0817 21:45:44.620740      23 errorreport.go:223] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.620807      23 server.go:2779] State refresh took 0ms
ERROR: logging before google.Init: I0817 21:45:44.620830      23 server.go:2793] [RemoteControl] Subscription callback triggered.
ERROR: logging before google.Init: I0817 21:45:44.620837      23 server.go:2795] [RemoteControl] RemoteControlEnabled value: false
ERROR: logging before google.Init: I0817 21:45:44.620842      23 server.go:3054] [RemoteControl] Resolved proxyServerURL: ""
ERROR: logging before google.Init: I0817 21:45:44.620853      23 profiler.go:154] Continuous pprof profiling is disabled.
ERROR: logging before google.Init: I0817 21:45:44.621152      23 server.go:2307] initialized server successfully in 237.399735ms
ERROR: logging before google.Init: W0817 21:45:44.621414      76 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 21:45:44.621449      76 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 21:45:44.621530      76 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 21:45:44.621547      76 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.622204       1 auto_updater.go:305] Spawned background update process with PID 954878
ERROR: logging before google.Init: I0817 21:45:44.622271       1 common.go:170] Launching CLI mode
ERROR: logging before google.Init: E0817 21:45:44.622297       1 launchsteps.go:77] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
ERROR: logging before google.Init: I0817 21:45:44.625594       1 common.go:208] CLI app data directory: /home/ubuntu/.gemini/antigravity-cli
ERROR: logging before google.Init: I0817 21:45:44.625624       1 server.go:270] Creating CLI server backend: product=antigravity workspaceDirs=[/home/ubuntu/portsentry-ui /home/ubuntu/portsentry-ui] appDataDir=/home/ubuntu/.gemini/antigravity-cli cascadeManager=true codeAssist=true
ERROR: logging before google.Init: I0817 21:45:44.625717       1 composite_token_storage.go:123] Using file-based token storage because SSH session detected
ERROR: logging before google.Init: I0817 21:45:44.625739       1 auth_provider.go:734] [AuthProvider] SetEnableBusinessLogin called with enable: true
ERROR: logging before google.Init: I0817 21:45:44.734622       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 21:45:44.737450       1 common.go:307] project: resuming conversation belonging to project ID: default-cli-project
ERROR: logging before google.Init: I0817 21:45:44.737714       1 common.go:320] project: synced active project to "CLI Project" (id=default-cli-project) from resumed conversation
ERROR: logging before google.Init: I0817 21:45:44.737734       1 server.go:1802] Backend project ID updated dynamically to: default-cli-project
ERROR: logging before google.Init: I0817 21:45:44.737761       1 analytics.go:138] CLI startup completed (took 355.562633ms)
ERROR: logging before google.Init: I0817 21:45:44.737785       1 printmode.go:160] Print mode: starting (promptLength=1747, model="gemini-3.7-flash-high", conversationID="459f153c-af03-4539-bcae-c85f20380b4f")
ERROR: logging before google.Init: I0817 21:45:44.737804       1 manager.go:386] Initializing CLI store manager for workspace /home/ubuntu/portsentry-ui
ERROR: logging before google.Init: I0817 21:45:44.738164       1 cli_setting_manager.go:145] applyUserSettings: no shared config permissions from /home/ubuntu/.gemini/config/config.json
ERROR: logging before google.Init: I0817 21:45:44.738197       1 cli_setting_manager.go:829] Skipping telemetry propagation because user is not logged in
ERROR: logging before google.Init: W0817 21:45:44.738193      90 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.738204       1 cli_setting_manager.go:88] CLI settings initialized: permissions=&{Allow:[command(pm2) command(ls) command(grep) command(rm -f /home/ubuntu/.pm2/logs/feishu-bot* /home/ubuntu/.pm2/logs/agy-daemon*) command(ps) command(rm -rf /home/ubuntu/antigravity-feishu-bot) command(find /home/ubuntu -name "*feishu*" 2>/dev/null) command(git status) command(git log) command(git ls-files) command(git restore) command(cat) command(rm -f .update_pending.json) command(git diff) command(./venv/bin/pip install -r requirements.txt) command(find . -name "requirements.txt") command(./venv/bin/pip install -r plugins/multi_agent/requirements.txt) command(sleep) command(tail)] Deny:[] Ask:[]}, toolPermission=request-review
ERROR: logging before google.Init: E0817 21:45:44.738249      90 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 21:45:44.738368      90 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 21:45:44.738399      90 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.738526       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
ERROR: logging before google.Init: I0817 21:45:44.738547       1 manager.go:559] CLI store manager initialized successfully
ERROR: logging before google.Init: I0817 21:45:44.738563       1 printmode.go:208] Print mode: --dangerously-skip-permissions set, auto-approving all tool permissions
ERROR: logging before google.Init: W0817 21:45:44.738561      90 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.738580       1 printmode.go:440] Print mode: not authenticated, trying silent auth
ERROR: logging before google.Init: E0817 21:45:44.738595      90 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 21:45:44.738684      90 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.738691     124 keyring.go:81] keyringAuth: loaded token, expiry=2026-08-17 22:16:43.530308223 +0800 CST expired=false
ERROR: logging before google.Init: E0817 21:45:44.738730      90 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 21:45:44.739003     130 cache.go:56] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 21:45:44.739045     130 errorreport.go:223] error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: W0817 21:45:44.739142     130 cache.go:56] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: E0817 21:45:44.739171     130 errorreport.go:223] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
ERROR: logging before google.Init: I0817 21:45:44.896628       1 auth.go:147] ChainedAuth: authenticated via keyring (effective: keyring)
ERROR: logging before google.Init: I0817 21:45:44.896668       1 server_oauth.go:189] applyAuthResult: email=system.level6@gmail.com, authMethod=consumer, quotaProject=
ERROR: logging before google.Init: I0817 21:45:44.896676       1 server_oauth.go:194] OAuth: authenticated successfully as system.level6@gmail.com
ERROR: logging before google.Init: I0817 21:45:44.896682       1 server_oauth.go:200] b.codeAssistClient.AuthProvider (0xe67c84d13b0) is same as b.cliAuth (0xe67c84d13b0)
ERROR: logging before google.Init: W0817 21:45:44.896999     168 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 21:45:44.897040     168 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 21:45:44.897119     168 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: W0817 21:45:44.897316     145 cache.go:56] Cache(fetchBAICAdminControls): Singleflight refresh failed: admin controls not applicable
ERROR: logging before google.Init: E0817 21:45:44.897354     145 errorreport.go:223] admin controls not applicable
ERROR: logging before google.Init: W0817 21:45:44.897399     145 cache.go:79] Failed to refresh cache in background: admin controls not applicable
ERROR: logging before google.Init: E0817 21:45:45.814662      55 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
ERROR: logging before google.Init: I0817 21:45:46.462248     141 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xe8ab58061bebc93b
ERROR: logging before google.Init: I0817 21:45:47.025646     141 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xd9443d5046582306
ERROR: logging before google.Init: I0817 21:45:47.041490       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 21:45:47.041534       1 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 21:45:47.041627     106 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 21:45:47.613106       1 printmode.go:442] Print mode: silent auth succeeded
ERROR: logging before google.Init: I0817 21:45:47.613203     107 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 21:45:48.066969     107 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 21:45:48.067127     220 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 21:45:48.865031     217 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x717739e665d083e2
ERROR: logging before google.Init: I0817 21:45:50.279271     217 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xff2e7efb70c1c0e1
ERROR: logging before google.Init: I0817 21:45:50.561852     217 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 21:45:50.561896     217 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 21:45:50.561986     238 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 21:45:50.561998     238 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 21:45:50.562060     106 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 21:45:50.563852       1 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 21:45:50.603000       1 server.go:2693] GetConversationDetail: found conversation 459f153c-af03-4539-bcae-c85f20380b4f (active=false)
ERROR: logging before google.Init: I0817 21:45:50.604970       1 printmode.go:324] Print mode: resuming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 21:45:50.604997       1 conversation_manager.go:675] Streaming conversation 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 21:45:50.605923       1 server.go:1083] Starting conversation update stream for 459f153c-af03-4539-bcae-c85f20380b4f
ERROR: logging before google.Init: I0817 21:45:50.605968       1 printmode.go:340] Print mode: conversation=459f153c-af03-4539-bcae-c85f20380b4f, sending message
ERROR: logging before google.Init: I0817 21:45:50.605979       1 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 21:45:50.608976       1 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 21:45:50.609079       1 conversation_manager.go:523] Forwarding user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 21:45:50.609100       1 server.go:1515] Sending user message to conversation 459f153c-af03-4539-bcae-c85f20380b4f (items=1, media=0)
ERROR: logging before google.Init: I0817 21:45:51.178540     107 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 21:45:51.249630     254 manager.go:480] Ignoring IDLE update because we are waiting for RUNNING
ERROR: logging before google.Init: I0817 21:45:51.314914     107 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 21:45:51.315062     107 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 21:45:51.350747     309 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 21:45:51.352346     309 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 21:45:51.458056     107 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 21:45:51.458278     277 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 21:45:51.462017     277 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 21:45:51.475938     262 model_resolver.go:80] Resolving model gemini-3.7-flash-high
ERROR: logging before google.Init: I0817 21:45:51.475976     262 model_config_manager.go:311] Propagating selected model override to backend: label="Gemini 3.7 Flash (High)"
ERROR: logging before google.Init: I0817 21:45:51.496028     106 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
ERROR: logging before google.Init: I0817 21:45:52.073787     107 experiment_manager.go:38] Starting experiment refresh after login
ERROR: logging before google.Init: I0817 21:45:52.192058     107 experiment_manager.go:42] Experiments refreshed after login
ERROR: logging before google.Init: I0817 21:45:52.192297     533 manager.go:1222] Reloading system slash commands
ERROR: logging before google.Init: I0817 21:45:52.194747     533 manager.go:1226] Slash commands unchanged, skipping update
ERROR: logging before google.Init: I0817 21:45:52.897543     261 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x69e7d975835a95fd
ERROR: logging before google.Init: I0817 21:45:59.917567     555 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xbe9e2be91fa65312 ResponseID: kRCDauLJBu6E0-kP2-jUgQg
ERROR: logging before google.Init: I0817 21:46:07.756728     597 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa047d9dcf280893c ResponseID: nhCDas_LBcuA2roPoLjCqAc
ERROR: logging before google.Init: I0817 21:46:12.408046     628 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5f710d84de41c041 ResponseID: ohCDat7tG7212roPo9CU4A8
ERROR: logging before google.Init: I0817 21:46:20.593826     677 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x2c537700b819a14d ResponseID: qRCDavCpAt6S0-kPnanqkQc
ERROR: logging before google.Init: I0817 21:46:34.849128     778 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xcd16bdf79f47b99 ResponseID: uRCDau65BuqB2roP1NOZuQM
ERROR: logging before google.Init: I0817 21:46:41.043777     801 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xe14866a2440ec192 ResponseID: vxCDaqP5D_G20-kP-9Hd0QU
ERROR: logging before google.Init: I0817 21:46:49.011753     856 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x51576c1091c50ad2 ResponseID: xRCDasntLubc2roP2YykwAQ
ERROR: logging before google.Init: I0817 21:47:01.368410     896 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4b4a7aec3e904332 ResponseID: 0xCDao21L-aXvr0P98rAiAI
ERROR: logging before google.Init: I0817 21:47:03.488661     926 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1ffc82fa8581e9b7 ResponseID: 1hCDarmRDeGe0-kP0bfgkQg
ERROR: logging before google.Init: I0817 21:47:04.122698     911 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x23e0f34c2b730190 ResponseID: 1hCDatDdHaaK2roPnMms2Q8
ERROR: logging before google.Init: I0817 21:47:06.356623     958 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9eed5350a31840dd ResponseID: 2BCDaoGuIZ7t2roPoozPiAc
ERROR: logging before google.Init: I0817 21:47:09.909134     998 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x68f3cf21c64ec531 ResponseID: 2xCDao2cEImy2roPzqGvwA8
ERROR: logging before google.Init: I0817 21:47:12.277819    1038 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5c4cdf54d4a8f210 ResponseID: 3hCDaoiYPILL2roPoZHeqAQ
ERROR: logging before google.Init: I0817 21:47:15.172605    1251 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x28bb84d3d91fc629 ResponseID: 4RCDauQjxdKt9w-mvPLZCA
ERROR: logging before google.Init: I0817 21:47:18.575337    1289 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1370ebe4bde37392 ResponseID: 5RCDaoavAsje2roPwpGmWA
ERROR: logging before google.Init: I0817 21:47:22.220739    1334 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xeefecac1939808fb ResponseID: 5xCDaq7DHpS80-kP1NuUiAE
ERROR: logging before google.Init: I0817 21:47:24.356986       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 21:47:24.357388       1 conversation_manager.go:633] Stopping conversation stream
ERROR: logging before google.Init: I0817 21:47:24.357691     254 server.go:1123] Stream goroutine exited for 459f153c-af03-4539-bcae-c85f20380b4f, sending completion signal
ERROR: logging before google.Init: I0817 21:47:24.357707     254 conversation_manager.go:761] Stream completed for 459f153c-af03-4539-bcae-c85f20380b4f, clearing ResponsePending
ERROR: logging before google.Init: I0817 21:47:24.358039    1377 server.go:2637] Language server shutting down
ERROR: logging before google.Init: I0817 21:47:24.358053    1377 server.go:2642] Waiting for migrations to complete to prevent partial migration state...
